Prezzo,Locali,Superficie,Bagni,Piano
249000,2,72,1,7
169000,3,72,1,0
695000,3,90,1,50
175000,6,160,2,-1
760000,4,200,3,50
1590000,5,180,2,3
530000,2,70,2,1
388000,3,100,1,3
799000,6,260,3,3
499000,3,125,1,1
219000,3,85,1,4
829000,4,140,2,0
870000,6,291,3,2
110000,2,65,1,1
139000,2,50,1,0
450000,3,80,2,1
450000,3,80,2,1
475000,3,90,1,5
370000,5,116,2,2
310000,4,90,2,0
230000,2,80,1,1
675000,4,191,2,8
289000,3,90,1,5
299000,3,98,2,1
560000,2,56,1,0
250000,3,100,2,1
289000,2,60,1,1
258000,3,80,1,1
979000,5,226,4,6
445000,3,135,2,3
450000,3,149,1,1
269000,3,105,1,4
1080000,4,191,3,5
690000,6,185,2,4
329000,4,100,2,3
980000,4,113,2,1
420000,4,130,2,2
310000,2,78,1,1
279000,3,85,2,3
97000,1,45,1,5
465000,5,141,2,1
280000,6,200,2,3
230000,5,80,1,7
850000,5,220,3,1
260000,1,46,1,0
520000,4,140,1,5
169000,3,55,1,5
279000,3,109,2,2
445000,4,116,1,4
1450000,6,245,3,3
800000,6,240,2,50
249000,2,60,1,4
199000,3,85,1,1
179500,2,55,1,1
845000,6,220,3,0
169000,3,65,1,1
330000,5,119,2,0.5
679000,5,160,2,3
210000,2,70,1,5
650000,6,205,2,1
290000,4,135,2,2
569000,5,147,2,5
550000,6,159,3,2
385000,3,120,1,50
430000,3,85,2,1
380000,4,120,1,1
169000,3,98,1,1
1350000,6,290,3,3
770000,2,67,1,0
340000,4,97,2,4
128000,3,55,1,0
275000,2,81,1,1
595000,4,90,2,2
375000,3,90,1,2
219000,2,70,1,-1
438000,6,110,2,3
430000,5,155,2,6
2300000,5,230,3,2
440000,4,120,2,1
389000,3,80,1,3
198000,3,90,1,3
187000,2,60,1,4
429000,4,120,2,1
1040000,6,208,3,4
495000,4,108,2,0
539000,3,125,1,3
890000,6,400,4,0
440000,4,105,2,4
349000,3,130,1,3
590000,5,140,2,4
149000,2,60,2,3
285000,2,55,1,0.5
260000,2,50,1,3
579000,4,125,2,0
298000,3,80,2,0
299000,3,65,1,0.5
260000,3,110,1,1
235000,4,85,2,5
1950000,6,300,4,2
179000,4,100,1,4
169000,2,37,1,1
459000,6,170,2,0
800000,6,300,4,5
129000,4,100,1,0.5
830000,5,200,2,5
84000,2,45,1,0
209000,2,110,2,0
360000,5,140,3,5
559000,4,130,2,1
740000,4,225,3,1
189000,5,95,1,50
435000,4,150,3,0
999000,6,180,2,50
325000,3,90,2,5
310000,4,141,2,50
1390000,6,324,3,2
730000,4,163,2,3
299000,1,54,1,0
385000,3,135,2,3
1140000,6,230,3,5
260000,3,145,2,2
1200000,6,235,4,0
169000,2,85,1,4
265000,2,74,1,5
930000,6,220,2,1
4000000,6,425,4,8
545000,5,150,2,1
770000,5,210,2,0
249000,3,50,1,0
430000,2,85,1,1
290000,4,80,2,1
335000,3,80,2,3
549000,6,160,3,0.5
126000,2,69,1,2
326000,3,102,2,6
369000,3,110,2,1
199000,3,75,1,50
1850000,6,375,4,2
445000,3,94,2,1
179000,3,72,2,50
275000,2,76,1,8
550000,5,160,3,5
105000,2,40,1,0
285000,2,60,1,1
920000,4,211,3,3
415000,5,130,2,0
179000,2,50,1,50
220000,3,100,1,1
460000,6,170,2,0
318000,3,100,2,1
950000,6,690,4,0
128000,3,65,1,3
330000,3,92,2,0.5
249000,2,50,1,50
265000,3,100,2,6
485000,3,93,2,1
109000,2,30,1,0
720000,6,196,2,2
330000,3,80,2,2
459000,3,100,2,2
790000,6,200,3,4
210000,3,70,1,0
248000,2,70,1,0
119800,2,40,1,1
199000,2,60,1,6
900000,6,220,2,5
379000,4,100,1,0
198000,2,40,1,-1
295000,3,93,1,1
259000,3,90,1,0
195000,2,55,1,3
550000,5,140,2,1
250000,2,76,1,0
178000,2,61,1,3
465000,5,104,1,3
149000,2,70,1,0
599000,5,170,2,50
499000,6,170,2,2
125000,2,55,1,-1
295000,3,133,2,4
799000,6,170,3,50
205000,4,141,2,2
389000,5,236,3,5
249000,3,75,1,1
540000,4,145,2,2
210000,3,70,1,0
359000,3,80,2,0.5
119000,2,55,1,0
949000,6,250,3,2
740000,6,234,3,4
710000,4,150,2,1
315000,3,80,2,2
295000,2,61,1,2
299000,3,100,1,50
390000,3,120,2,3
299000,4,120,2,3
289000,3,89,1,1
149000,2,35,1,0
279000,4,100,2,1
205000,4,125,2,2
258000,2,55,1,3
259000,2,55,1,0.5
730000,6,240,4,50
169000,4,108,2,2
585000,5,133,2,4
277000,4,100,2,3
129000,2,50,1,4
300000,3,98,1,0
499000,3,130,2,1
259000,3,75,1,3
130000,2,40,1,0
165000,4,85,1,3
555000,6,205,3,1
145000,2,50,1,2
590000,5,150,3,1
112000,2,59,1,4
109000,2,38,1,0
245000,3,86,1,0.5
219000,5,130,1,0.5
360000,3,95,2,0
1050000,5,183,2,2
459000,6,160,2,3
195000,2,45,2,0
609000,4,135,2,6
1149000,6,250,3,2
1380000,6,370,4,4
649000,4,120,1,50
245000,4,90,2,4
960000,5,155,2,50
289000,2,82,1,0
660000,6,250,2,0.5
739000,2,120,2,0
340000,3,80,1,5
159000,2,70,1,1
269000,3,110,2,3
145000,3,75,2,0.5
795000,6,190,4,50
259000,4,90,2,2
199000,4,95,2,8
530000,5,158,3,2
279000,3,90,1,-1
389000,3,102,2,9
230000,4,100,2,1
265000,2,65,1,0
335000,3,90,1,1
595000,3,90,2,50
210000,2,60,1,2
259000,3,82,1,4
179000,2,65,1,3
259000,3,125,2,0.5
425000,5,137,2,1
1299000,6,250,2,3
550000,3,117,2,4
499000,4,120,1,0
189000,3,100,2,3
245000,3,87,2,0
67000,2,52,1,0
880000,3,159,2,3
149000,2,55,1,0
229000,3,85,1,0.5
299000,6,192,2,0
449000,4,150,2,1
470000,4,128,2,1
380000,4,120,2,8
1150000,5,163,2,0
387000,4,111,2,5
243000,2,68,1,50
400000,2,65,1,2
299000,3,85,2,7
159000,2,55,1,3
339000,5,135,2,12
169000,2,50,1,2
520000,6,173,2,2
149000,4,120,1,6
695000,6,160,3,4
312000,3,95,2,4
589000,6,160,2,2
175000,2,60,1,0
140000,2,70,1,0.5
188000,2,52,1,0
285000,3,100,1,3
279000,3,90,1,50
129000,2,63,1,0
220000,3,106,2,3
119000,2,35,1,0
195000,2,60,1,2
269000,4,95,2,3
369000,4,127,2,6
119000,2,45,1,2
148000,3,73,1,3
105000,1,45,1,1
215000,3,95,1,4
315000,3,107,2,1
59000,1,38,1,1
274000,4,174,3,1
229000,3,85,1,0
319000,3,95,2,0
439000,4,139,2,4
298000,2,87,1,1
428000,4,145,2,1
699000,6,170,1,3
219000,3,70,1,7
520000,6,180,2,3
400000,2,95,2,0
280000,2,55,1,3
730000,5,228,3,6
6400000,6,750,4,3
650000,2,64,1,3
349000,3,90,1,2
225000,3,90,1,1
615000,4,140,2,3
428000,4,145,2,1
699000,6,170,1,3
219000,3,70,1,7
520000,6,180,2,3
400000,2,95,2,0
280000,2,55,1,3
730000,5,228,3,6
6400000,6,750,4,3
650000,2,64,1,3
349000,3,90,1,2
225000,3,90,1,1
615000,4,140,2,3
249000,2,74,1,4
400000,2,75,1,1
595000,4,160,2,0
185000,6,160,1,0
1270000,6,300,3,1
179000,3,75,1,1
285000,4,120,2,5
129000,3,70,1,50
380000,5,120,2,2
159000,5,135,2,7
250000,2,65,2,1
1200000,4,200,3,0
125000,2,74,1,2
149000,3,72,1,2
418000,4,97,1,50
155000,2,60,1,50
258000,3,90,2,3
200000,3,99,1,2
250000,2,60,1,5
139000,3,71,1,4
209000,2,99,1,6
149000,3,65,1,0.5
209000,3,90,1,50
135000,3,75,1,2
420000,3,115,2,0
222000,1,50,1,1
253000,3,85,2,6
529000,6,200,4,4
499000,4,130,2,8
149000,2,40,1,3
359000,4,120,2,2
245000,4,97,1,2
330000,4,105,1,3
245000,3,95,1,4
1250000,6,280,3,50
220000,2,80,1,0
110000,2,50,1,0
239000,3,75,1,5
845000,6,250,4,0
179000,3,90,1,0.5
255000,2,60,1,0
489000,3,100,1,0
325000,3,120,4,2
199000,1,100,1,0
359000,3,80,2,0
329000,3,80,1,5
449000,3,100,1,-1
79000,2,30,1,-1
130000,3,90,2,0
649000,6,170,2,3
449000,6,150,2,1
330000,4,97,2,0
795000,4,143,2,1
1290000,5,140,2,50
499000,2,60,1,4
290000,3,85,2,1
245000,2,60,1,3
287000,4,90,2,50
359000,4,125,2,1
399000,4,120,1,4
215000,3,85,2,5
750000,6,310,3,3
199000,2,45,1,1
749000,4,130,2,2
299000,3,80,1,1
499000,3,70,1,50
1200000,5,120,2,3
1090000,5,180,2,2
319000,3,90,1,2
549000,5,180,2,4
399000,4,130,2,50
569000,2,65,1,1
184000,2,45,1,4
269000,4,98,2,0.5
279000,3,95,2,7
435000,4,120,3,3
580000,5,160,3,-1
199000,3,102,2,2
320000,3,118,2,2
115000,2,45,1,0
370000,3,123,1,0.5
208000,3,86,1,0
349000,2,60,1,0.5
495000,3,115,2,1
159000,2,71,1,0
395000,3,89,2,0
830000,6,250,3,2
249000,3,90,1,2
570000,5,220,3,1
328000,4,130,2,2
445000,5,87,1,2
195000,3,100,1,1
1130000,6,216,1,2
595000,5,149,2,1
360000,2,50,2,0
165000,3,85,1,0
379000,3,109,1,0
219000,3,65,1,0.5
280000,3,93,1,0.5
330000,3,78,1,4
315000,3,80,2,50
199000,3,94,1,3
205000,3,105,1,50
230000,3,85,2,2
135000,3,70,1,50
165000,2,40,1,50
125000,2,45,1,0.5
445000,5,185,2,50
229000,3,60,1,0
315000,2,65,1,50
575000,4,100,1,2
1470000,6,303,4,0
210000,2,66,1,2
345000,4,90,2,0
210000,2,50,1,50
220000,2,60,1,5
358000,4,147,2,3
249000,3,90,2,5
79000,2,100,1,-1
249000,3,85,1,2
89000,2,40,1,0
285000,3,80,1,1
290000,3,90,2,50
191000,3,95,2,2
179000,3,75,1,3
229000,3,75,1,0
599000,5,150,2,3
175000,3,90,1,1
350000,1,50,1,1
77000,1,30,1,50
590000,4,155,1,1
650000,5,182,3,2
299000,1,55,1,0
1050000,3,104,2,4
190000,3,90,1,0.5
319000,6,150,2,3
175000,2,60,1,1
360000,3,90,1,0
439000,4,120,2,3
470000,6,157,2,2
260000,2,70,1,1
430000,5,150,2,5
695000,5,182,2,2
135000,2,55,1,3
895000,5,138,2,3
135000,2,64,1,0
229000,1,50,1,50
495000,3,87,1,1
248000,3,90,1,0
645000,4,150,2,4
970000,6,160,2,0
1190000,5,145,2,3
169000,3,100,2,2
280000,4,100,2,1
799000,6,95,1,3
380000,4,127,2,1
299000,4,140,2,2
895000,4,147,2,2
215000,3,60,1,1
239000,4,77,1,6
185000,3,90,2,0
289000,3,113,1,50
495000,5,125,2,50
155000,1,40,1,-1
860000,3,140,2,0
80000,2,50,1,2
845000,5,175,2,1
379000,4,113,2,50
195000,4,132,2,3
870000,3,65,1,3
260000,2,40,1,50
185000,3,86,1,50
350000,3,100,1,0
400000,5,150,2,50
89000,1,40,1,0
395000,4,145,2,2
695000,3,90,1,1
259000,3,70,1,3
279000,1,210,2,0
349000,4,130,2,0.5
140000,2,55,1,2
87000,2,40,1,50
850000,3,125,1,-1
550000,2,84,1,0
219000,2,75,1,4
220000,3,143,2,0
599000,4,120,1,2
569000,4,150,3,1
138000,2,50,1,2
720000,3,87,1,2
1500000,6,299,3,2
319000,5,136,2,7
480000,4,140,2,0
1250000,5,142,2,2
77000,2,65,1,50
229000,3,90,2,5
760000,3,128,1,3
499000,4,120,2,0
520000,3,90,1,0
559000,6,155,2,3
399000,2,45,1,1
145000,2,70,1,0
630000,2,67,1,2
1050000,6,232,3,4
1850000,6,229,3,1
340000,3,96,1,8
205000,3,100,2,6
310000,3,64,1,0
187000,3,80,2,0
595000,2,67,1,2
760000,4,118,2,1
980000,6,114,2,3
188000,2,50,1,1
269000,3,110,1,4
385000,4,120,2,1
219000,3,80,1,0.5
530000,5,170,2,50
1545000,3,130,3,6
1430000,6,293,4,7
185000,2,45,2,0
750000,5,208,3,0
175000,2,55,1,1
570000,2,50,1,3
965000,4,135,1,2
239000,4,100,2,2
189000,3,80,1,1
175000,2,60,1,1
379000,3,110,3,1
445000,4,125,2,1
269000,3,80,1,1
175000,3,70,1,0
150000,3,84,2,2
243000,3,60,1,50
185000,3,80,1,0
100000,2,40,1,1
260000,4,110,2,50
135000,2,48,1,1
595000,4,170,2,2
399000,5,123,2,3
169000,3,95,1,0.5
109000,2,50,1,3
185000,4,100,2,1
230000,3,75,1,0
109000,1,43,1,2
950000,6,190,2,0.5
355000,3,88,1,2
155000,2,60,1,2
339000,3,75,1,50
165000,3,78,2,2
189000,2,65,1,1
350000,2,54,1,4
225000,2,70,1,4
439000,3,100,2,50
189000,2,55,1,0.5
248000,3,100,1,50
89000,2,45,1,1
210000,3,60,1,1
229000,3,100,1,4
229000,3,60,1,2
570000,6,169,2,0.5
149000,2,50,1,2
179000,4,85,2,1
169000,4,80,2,50
270000,3,75,1,5
185000,2,64,1,0
415000,4,120,2,5
265000,2,56,1,4
179000,2,60,1,0
119000,2,60,2,1
690000,6,223,2,1
250000,2,56,1,3
630000,6,185,2,2
225000,2,55,1,1
308000,3,70,1,5
355000,3,133,2,1
319000,3,85,1,2
149000,3,75,1,1
219000,3,70,1,0
159000,4,105,2,50
435000,4,135,2,1
685000,4,150,3,4
530000,5,135,3,3
199000,4,96,2,0
119000,2,45,1,2
235000,3,75,2,50
199000,2,70,1,5
199000,4,130,2,2
169000,2,55,1,4
470000,4,130,2,1
199000,2,45,1,50
315000,5,125,2,50
420000,4,120,2,50
459000,5,160,2,0
369000,5,110,1,3
97000,1,60,1,0
229000,4,102,1,2
269000,3,75,1,5
345000,4,120,2,50
140000,3,80,1,1
249000,3,90,2,2
215000,5,145,2,50
1950000,6,270,3,1
439000,3,90,1,4
169000,4,90,1,1
135000,4,75,1,1
629000,5,160,2,0
320000,3,120,2,2
211000,3,77,1,1
130000,2,59,1,2
125000,2,35,1,1
242000,2,74,1,3
449000,4,221,3,5
265000,2,56,1,2
170000,2,43,1,-1
315000,5,140,2,3
152000,3,70,1,1
230000,5,140,3,50
130000,3,75,1,50
139000,2,57,1,50
175000,2,45,1,0
130000,2,55,1,1
335000,4,120,2,50
245000,2,80,1,2
395000,4,157,2,0
135000,3,70,1,0
119000,2,61,1,1
498000,3,130,4,0
169000,2,60,1,2
430000,4,125,2,5
135000,4,88,1,2
168000,2,60,1,3
390000,3,90,1,50
215000,3,60,1,0
240000,2,55,1,0
159000,3,86,2,3
199000,4,125,2,2
200000,3,90,1,50
119000,2,70,1,3
339000,3,105,2,5
168000,2,60,1,0
1100000,5,120,4,1
175000,3,100,2,0
540000,4,150,2,1
200000,2,94,1,1
189000,4,125,2,3
275000,4,115,2,1
225000,3,80,2,1
128000,2,60,1,2
295000,3,100,2,10
209000,2,81,1,0
89000,2,55,1,50
315000,2,65,1,0
850000,4,180,3,2
449000,3,120,2,1
610000,4,80,2,0
650000,4,196,3,1
215000,2,65,1,3
250000,2,93,1,0
179000,3,78,1,50
249000,3,100,2,7
369000,3,103,1,1
375000,5,120,2,6
169000,2,55,1,1
298000,3,75,1,4
115000,2,45,1,0
950000,4,200,4,2
285000,4,125,2,50
149000,3,70,1,2
550000,5,145,2,2
175000,3,70,1,3
269000,3,90,1,0
249000,3,87,1,2
285000,5,139,2,8
580000,4,172,2,1
239000,4,115,1,4
150000,2,53,1,2
419000,4,170,2,0.5
689000,4,150,2,1
550000,5,145,2,2
265000,5,121,2,3
230000,3,97,1,2
219000,3,85,1,3
900000,5,168,2,1
710000,3,137,2,1
115000,2,52,1,4
105000,2,50,1,3
189000,4,125,2,1
265000,2,70,1,0.5
145000,2,70,1,2
239000,4,100,2,3
159000,4,101,2,1
1100000,6,174,2,3
495000,5,165,3,1
95000,4,92,2,0
179000,3,97,2,4
250000,2,90,2,4
99000,2,60,1,1
220000,3,80,2,3
185000,3,79,2,0.5
129000,2,60,1,1
99000,2,75,2,2
180000,2,50,1,1
269000,3,135,2,1
323000,3,86,2,1
139500,1,140,2,-1
651500,4,176,2,50
275000,4,100,2,1
79000,1,35,1,0.5
470000,4,135,2,8
2390000,6,500,4,0
275000,2,65,1,1
250000,3,107,2,0
185000,1,40,1,1
95000,2,40,1,1
268000,1,60,1,50
269000,3,85,1,5
165000,1,35,1,0
239000,4,130,2,50
110000,5,120,2,0
165000,4,80,1,1
155000,3,85,1,50
220000,3,65,2,1
470000,3,116,1,4
540000,4,115,2,50
309000,3,75,1,1
185000,3,90,1,2
209000,2,57,1,4
348000,4,175,3,1
145000,2,50,1,0
460000,3,100,2,2
245000,3,70,2,0
595000,4,165,3,3
289000,3,100,1,6
275000,4,110,2,2
199000,3,85,1,1
75000,1,37,1,0
109000,2,49,1,50
109000,2,49,1,50
285000,3,85,1,3
299000,4,95,2,1
215000,3,87,1,2
390000,4,107,2,0
420000,4,115,1,1
480000,5,140,2,4
218000,2,60,1,4
649000,6,240,3,2
475000,3,93,1,1
340000,3,95,2,0
249000,3,64,1,2
295000,4,118,2,2
185000,3,85,2,50
150000,2,56,1,2
239000,2,60,2,2
455000,5,110,1,3
239000,2,60,1,0.5
175000,4,106,2,3
500000,5,180,4,1
169000,3,70,1,1
149000,6,130,1,0
295000,2,75,1,0
189000,2,60,1,1
345000,4,103,2,0
189000,2,60,1,1
1290000,6,280,4,3
189000,3,75,1,0
295000,3,98,2,2
225000,4,110,3,2
695000,5,200,3,50
740000,4,110,2,1
389000,4,120,2,5
650000,5,151,2,4
419000,3,90,1,2
180000,3,80,1,1
549000,5,150,2,2
159000,3,56,1,0
99000,1,40,1,3
299000,3,115,1,0
340000,4,116,2,1
135000,2,40,1,0
223000,3,80,2,1
329000,3,95,2,3
249000,3,106,2,2
145000,3,70,1,1
239000,3,80,2,1
135000,2,60,1,7
106000,2,58,1,-1
279000,4,90,1,3
135000,3,80,2,1
135000,3,80,1,2
75000,3,70,1,2
250000,2,67,1,2
549000,2,55,1,1
139000,4,180,2,3
550000,4,130,2,0
520000,6,150,2,0
371000,2,51,1,1
298000,2,87,1,1
289000,3,105,1,4
464000,4,120,2,2
169000,2,73,1,5
390000,5,150,2,1
629000,6,190,2,50
249000,5,125,2,4
119000,3,80,1,2
269000,3,70,2,50
183000,3,110,1,0.5
395000,5,145,2,1
650000,4,98,2,1
209000,2,71,1,50
169000,3,80,1,50
290000,3,70,2,6
239000,3,68,1,50
125000,4,100,1,1
890000,4,90,2,1
119000,4,80,1,1
350000,4,91,2,1
149000,4,140,2,0.5
419000,4,110,2,0
439000,5,135,3,0
698000,6,220,4,5
490000,5,160,3,2
230000,2,59,1,2
59000,2,35,1,1
1150000,5,170,2,2
279000,2,70,1,1
1200000,6,220,3,2
400000,5,150,2,2
165000,3,75,2,1
315000,3,110,2,-1
299000,3,100,2,2
980000,6,252,2,1
195000,2,70,1,-1
355000,2,60,1,7
145000,2,50,1,2
299000,3,85,2,2
185000,3,80,2,1
349000,4,118,2,5
480000,5,118,2,50
330000,5,169,2,4
139000,3,80,2,0
115000,2,73,1,1
520000,4,150,1,50
409000,5,130,1,2
119000,3,75,1,1
730000,4,148,2,50
145000,3,75,2,2
230000,3,95,1,0.5
189000,6,150,2,2
379000,3,85,1,2
249000,2,73,1,3
269000,2,73,1,-1
620000,2,97,1,3
370000,3,100,2,3
143000,3,70,1,0
195000,3,120,2,0
116000,3,70,1,1
129000,3,90,1,1
340000,4,110,2,1
749000,6,182,3,1
190000,4,80,1,1
92000,2,55,1,2
129000,3,80,1,0.5
139000,3,70,1,2
310000,3,97,1,0
449000,5,140,3,50
680000,6,220,3,6
475000,5,164,2,0
110000,1,50,1,1
129000,3,63,1,2
187000,4,80,1,0.5
155000,2,80,2,1
139000,2,51,1,0
119000,2,50,1,0
565000,4,162,2,2
140000,3,91,1,0
209000,2,75,1,0
310000,4,108,1,3
260000,4,85,1,50
375000,4,130,2,1
195000,3,70,1,2
1100000,5,180,3,0
89000,2,43,1,0
349000,4,120,1,4
371000,2,51,1,1
470000,5,150,2,1
580000,5,150,2,2
118000,1,50,1,0
150000,2,75,1,0
325000,5,235,2,1
137000,2,15,1,0
350000,3,86,2,1
399000,4,105,1,3
239000,3,80,2,3
190000,2,65,1,50
595000,6,190,3,1
230000,2,60,1,50
265000,4,100,2,0
249000,3,82,1,0.5
340000,4,110,2,6
68000,2,46,1,50
170000,1,50,1,1
190000,2,70,1,2
185000,2,55,1,1
296000,4,156,1,50
469000,4,140,2,3
179000,3,85,2,5
135000,3,70,1,2
295000,4,130,1,50
360000,3,110,1,1
229000,3,106,1,4
155000,2,62,1,1
139000,3,60,2,1
269000,2,70,1,0
175000,3,85,1,2
155000,2,70,1,0
490000,6,255,4,1
229000,3,75,2,50
427000,6,240,2,1
815000,4,118,3,0
1700000,6,260,4,0
810000,6,230,4,50
369000,3,95,2,3
340000,2,77,1,2
285000,3,75,1,1
259000,4,125,2,2
360000,4,110,2,0.5
69000,2,76,1,2
119000,3,65,1,1
349000,5,169,2,1
239000,3,119,1,0
209000,3,70,2,2
550000,3,100,2,50
305000,3,103,2,5
189000,4,102,1,2
119000,3,87,1,50
260000,4,85,1,50
230000,2,65,1,2
159000,4,110,2,0.5
169000,3,75,1,3
135000,3,75,1,3
125000,3,80,2,0.5
179000,3,78,2,1
299000,3,135,2,2
270000,2,55,1,0
495000,3,110,2,50
119000,3,70,1,2
149000,3,80,2,2
105000,2,50,1,1
135000,3,70,1,2
89000,2,55,1,0
119000,3,125,1,2
115000,3,70,1,2
129000,3,90,1,1
740000,3,97,2,5
149000,3,72,1,2
165000,2,75,1,0
239000,3,100,2,2
245000,5,161,2,2
185000,3,102,1,0.5
315000,3,90,1,4
2200000,6,351,4,50
229000,4,110,2,1
329000,4,120,2,3
210000,2,65,1,7
520000,5,140,2,1
235000,3,116,2,50
575000,4,155,1,5
269000,4,100,1,3
218000,2,60,1,4
280000,5,140,2,0.5
420000,4,140,2,1
415000,4,120,2,1
179000,3,85,2,4
270000,3,80,1,2
439000,4,135,2,2
250000,5,150,3,50
1350000,6,250,3,3
189000,2,51,1,5
249000,3,60,1,0
335000,4,90,2,7
1500000,5,211,3,3
330000,3,95,2,1
259000,4,137,2,2
194000,3,87,2,50
399000,4,150,3,5
239000,2,53,1,1
189000,1,30,1,0.5
186000,4,75,2,50
349000,3,95,2,50
195000,3,71,1,5
168000,1,43,1,5
159000,2,60,2,50
220000,3,82,2,2
560000,5,120,2,1
219000,3,90,1,0
105000,2,45,1,0
380000,3,100,2,0
229000,4,110,2,1
185000,2,67,1,3
180000,2,62,1,2
2580000,6,257,4,50
155000,2,60,1,2
120000,2,50,2,1
219000,3,90,1,0.5
119000,2,58,1,1
139000,2,65,1,1
139000,3,95,1,3
309000,4,109,2,4
550000,4,177,2,0
375000,3,105,2,1
180000,3,75,2,0
190000,4,90,1,5
385000,4,128,2,3
205000,2,65,1,7
90000,2,45,1,5
239000,4,118,2,1
269000,3,120,2,0
259000,3,80,1,2
299000,4,100,2,6
449000,4,200,2,0
199000,3,75,2,3
220000,5,140,2,0.5
260000,3,102,1,1
139000,2,55,1,0
285000,3,90,1,1
245000,2,63,1,3
169000,3,84,1,2
550000,4,116,1,1
728000,5,157,4,3
190000,1,40,1,5
315000,4,95,1,2
150000,3,92,1,2
109000,3,60,1,-1
89000,2,42,1,0
179000,2,65,1,1
205000,2,65,1,7
89000,3,65,1,0
227000,2,64,1,7
585000,3,101,1,3
159000,3,65,1,3
100000,2,63,1,0
170000,2,70,1,0
239000,3,77,1,3
270000,1,35,1,3
249000,3,89,2,8
205000,2,65,1,7
750000,6,150,3,4
175000,2,65,1,2
249000,3,89,2,8
218000,3,135,2,0
449000,4,200,2,0
1000000,6,250,4,3
310000,3,94,2,4
189000,4,100,2,1
188000,3,75,1,3
315000,3,115,2,50
385000,4,128,2,3
169000,3,80,2,4
550000,4,177,2,0
215000,3,66,1,4
300000,3,84,1,50
119000,2,60,1,2
170000,2,60,1,1
129000,2,55,1,3
149000,2,41,1,2
229000,4,80,2,0
409000,4,152,2,1
125000,2,45,1,1
799000,5,280,4,5
109000,2,40,1,0
500000,5,140,2,3
149000,3,60,1,50
210000,3,120,2,0
440000,3,114,2,1
328000,3,94,2,1
159000,4,110,1,1
160000,3,80,1,0
109000,3,75,2,1
95000,3,70,1,0
590000,3,100,2,1
185000,1,35,1,-1
215000,2,69,1,0
125000,2,75,1,0
179000,2,80,1,3
570000,5,177,2,3
279000,3,105,1,0
209000,3,93,1,1
179000,3,91,2,0.5
197000,3,83,1,3
122000,3,91,1,1
165000,3,82,1,0.5
185000,3,85,1,2
129000,2,51,1,1
149000,2,75,1,0.5
275000,3,106,1,3
398000,4,130,2,4
95000,1,40,1,2
119000,2,77,1,1
709000,5,298,3,3
250000,3,95,1,2
169000,3,84,2,0
229000,3,81,1,5
209000,3,81,1,6
145000,2,52,1,1
259000,5,233,1,1
199000,4,139,2,1
399000,4,299,3,0.5
225000,4,96,2,2
129000,2,45,1,0.5
249000,4,105,2,0.5
139000,3,65,1,1
169000,4,75,2,50
230000,4,115,2,2
255000,3,170,1,0.5
275000,3,90,2,1
129000,2,60,1,0
144000,2,54,1,50
215000,2,65,1,2
220000,3,115,1,50
375000,4,115,2,9
480000,4,150,2,2
359000,5,140,2,1
265000,2,60,2,50
490000,4,118,1,7
200000,3,50,1,0.5
280000,4,130,3,-1
259000,4,120,1,2
139000,2,60,1,0.5
220000,3,95,2,0.5
94000,2,40,1,2
270000,5,150,2,0
500000,3,85,1,1
179000,3,95,1,0.5
199000,4,125,1,0.5
299000,3,85,2,0
430000,4,135,2,2
409000,4,124,1,2
199000,3,95,1,0
729000,6,180,3,4
195000,4,105,1,1
145000,2,65,1,2
325000,3,92,1,4
299000,3,100,2,0
535000,4,110,4,4
175000,3,75,1,0
1580000,6,280,4,50
115000,1,40,1,1
440000,5,200,3,50
249000,3,100,2,3
159000,3,75,1,50
395000,4,148,1,2
570000,3,100,2,1
95000,1,41,1,0
239000,4,105,2,0
155000,3,75,1,4
315000,3,100,1,1
139000,3,70,2,2
165000,2,70,1,2
275000,4,100,2,2
255000,3,90,1,3
239000,3,95,2,5
499000,4,174,2,50
239000,3,95,2,5
320000,3,125,2,0.5
259000,2,57,1,1
405000,4,133,2,1
252000,3,68,2,0
285000,3,110,1,1
829000,5,165,3,2
360000,3,105,2,0
225000,3,75,2,0
109000,2,45,1,1
650000,4,160,3,5
170000,2,81,1,4
430000,5,160,3,50
335000,3,107,1,3
349000,4,132,2,1
260000,3,80,1,0
249000,2,70,1,0
263000,3,69,1,1
385000,4,128,2,3
199000,2,55,1,50
229000,5,108,1,4
256000,2,71,1,0
169000,3,71,1,0
249000,3,89,2,50
249000,3,84,1,8
259000,4,117,1,1
232000,2,61,1,2
245000,3,84,1,8
239000,3,77,1,3
129000,3,75,2,2
430000,3,85,1,2
115000,2,50,1,2
329000,3,95,2,3
293000,3,80,2,0
175000,3,80,1,0.5
259000,3,100,1,8
195000,3,80,1,0.5
690000,6,200,3,3
430000,4,160,3,50
293000,3,80,2,0
399000,3,120,2,3
252000,3,68,2,0
420000,4,135,2,50
424000,3,106,2,50
255000,3,80,1,2
269000,3,66,1,1
245000,2,60,1,0
550000,5,180,2,4
235000,3,88,1,0.5
149000,3,78,2,1
249000,3,85,2,1
239000,4,100,2,0.5
265000,3,100,1,3
395000,2,90,2,0.5
239000,3,80,2,1
565000,6,160,2,5
169000,2,57,1,0.5
159000,3,50,1,2
219000,3,90,1,2
240000,3,70,1,1
169000,2,50,1,2
185000,4,100,1,1
199000,2,63,2,1
225000,3,113,2,0.5
275000,4,100,3,0.5
269000,5,150,3,0.5
